location,year,deaths,incidence,region,"medical doctors per 10,000","nurses and midwifes per 10,000","pharmacists per 10,000","dentists per 10,000",composite_score,rank
Timor-Leste,2019,0.7398666178455667,0.5780897007606595,South-East Asia,0.0985307992990969,0.0797085326510179,0.16241299303944315,0.004320987654320988,0.1924570638420411,77.0
Myanmar,2019,0.6221529567440482,0.7938258524275236,South-East Asia,0.09758727591319585,0.0444432083657804,0.061098221191028625,0.043827160493827164,0.1811738755390065,78.0
Cabo Verde,2019,0.7204253554234397,0.6286569943340768,Africa,0.09570022914139371,0.06530203582155969,0.003866976024748646,0.1432098765432099,0.17856027799107047,79.0
Bhutan,2019,0.7669629133666831,0.7180116159196935,South-East Asia,0.04084108370400323,0.08415841584158415,0.04563031709203403,0.05493827160493828,0.17755074237153393,80.0
Pakistan,2019,0.7213387445484087,0.4726593745358204,Eastern Mediterranean,0.13694568001078314,0.007842919123373013,0.11214230471771075,0.07098765432098765,0.1754673259571915,81.0
Indonesia,2019,0.7069157237637544,0.533241021692158,South-East Asia,0.0578245046502224,0.19295805985092895,0.06187161639597836,0.03518518518518519,0.17541743966502307,82.0
Bangladesh,2019,0.7681651433915218,0.5535104570350856,South-East Asia,0.08046906591184795,0.009177884080542886,0.06805877803557618,0.03518518518518519,0.1579564306996736,83.0
Namibia,2019,0.6221507700939156,0.3305921174565628,Africa,0.045140854562609516,0.1066303259539437,0.14926527455529776,0.026543209876543215,0.15241690524315574,84.0
Botswana,2019,0.6277325985473907,0.3678908682126024,Africa,0.04879363795659793,0.16781621982422962,0.0448569218870843,0.02283950617283951,0.13933362058874985,85.0
Mauritania,2019,0.7894134927639089,0.4999654687863101,Africa,0.022644561261625555,0.04867059739681833,0.012374323279195671,0.0154320987654321,0.13053074529335398,86.0
Gabon,2019,0.6579464531291255,0.30781202795120965,Africa,0.07682976142337243,0.11308265658026478,0.04717710750193349,0.008641975308641974,0.129687927212251,87.0
Nigeria,2019,0.6338241309877901,0.34863857902316686,Africa,0.04353686480657771,0.042273890310379356,0.09048723897911833,0.012962962962962964,0.126140759831989,88.0
Senegal,2019,0.7427977242491972,0.5233395482895381,Africa,0.007413398032079795,0.012626543553231728,0.008507347254447023,0.007407407407407408,0.11794106654377445,89.0
Gambia,2019,0.7005203490071105,0.5748593307722175,Africa,0.0059307184256638355,0.0073423072644343106,0.0,0.002469135802469136,0.11579054135235077,90.0
Rwanda,2019,0.7664024028560891,0.3879125268182423,Africa,0.011322280630812776,0.034764712426298805,0.005413766434648105,0.011111111111111112,0.1098619875009903,91.0
Zambia,2019,0.6781495886730815,0.24176606022569025,Africa,0.027496967246259607,0.06151963510957837,0.034802784222737825,0.005555555555555556,0.10218376476866907,92.0
Mozambique,2019,0.5676985752301902,0.41269597767148636,Africa,0.007143819921822347,0.009344754700189122,0.009280742459396753,0.005555555555555556,0.09242439318792471,93.0
Democratic Republic of the Congo,2019,0.6735296130228791,0.26728182516374976,Africa,0.017387788111605337,0.04077205473356324,0.003866976024748646,0.002469135802469136,0.09034261096251343,94.0
Sierra Leone,2019,0.5713365321016064,0.3440415464727017,Africa,0.0,0.03075981755478919,0.015467904098994586,0.0,0.08817838226741644,95.0
Burkina Faso,2019,0.5453872138523812,0.3337940125657072,Africa,0.007817765197465966,0.032651017910779845,0.01082753286929621,0.0012345679012345679,0.08602624622289315,96.0
Liberia,2019,0.6904052265169304,0.15921231589713603,Africa,0.015096374174417037,0.01290466125264212,0.007733952049497293,0.0,0.07578753378997852,97.0
South Sudan,2019,0.4187955292549054,0.0,Africa,0.0,0.015185226387807317,0.006187161639597834,0.000617283950617284,0.03577552259331267,98.0
Malta,2020,0.6396201237913876,0.8100102732815232,Europe,1.0,0.456330549256043,0.6801414855987873,0.31470230862697457,0.6547142905471822,1.0
Ireland,2020,0.7396280165653627,0.7539975107335614,Europe,0.47318830539005136,1.0,0.6836786255684689,0.40097205346294057,0.6501406701249932,2.0
Norway,2020,0.6873935233753079,0.7132768400680173,Europe,0.6427878619925178,0.8798606117595,0.4436584133400708,0.5534629404617254,0.6439746133362781,3.0
Greece,2020,0.401375983030976,0.8193186876716295,Europe,0.851184702785091,0.20548702914984238,0.5366346639717029,0.7758201701093561,0.6317442717031733,4.0
Japan,2020,0.5167620567000644,0.7418300777058647,Western Pacific,0.35319384785922137,0.6713313789479507,1.0,0.5006075334143378,0.6272464946925773,5.0
Finland,2020,0.5576191978575923,0.8308944420813277,Europe,0.49424968823610926,0.7495989822445931,0.5492673067205659,0.5917375455650061,0.6255688365795552,6.0
Portugal,2020,0.4808914988391253,0.8280500697134631,Europe,0.7666620479423585,0.4031196415730959,0.4754926730672058,0.6828675577156744,0.6244522173460705,7.0
Denmark,2020,0.5865268979974075,0.7661303196444532,Europe,0.9733961479839272,0.6531887825654074,0.2784234461849419,0.43317132442284334,0.624073299421193,8.0
Iceland,2020,0.749935043538394,0.8002577203156761,Europe,0.592351392545379,0.8920294264063278,0.2839818089944417,0.4799513973268531,0.6093406310916601,9.0
Belgium,2020,0.4915719176104433,0.7372393757070971,Europe,0.4798392683940697,0.6974390176447813,0.6472966144517432,0.4665856622114217,0.5864365793740114,10.0
Andorra,2020,0.7012352266666579,0.7473682978352804,Europe,0.6296244977137315,0.25626417390342393,0.5002526528549772,0.7059538274605105,0.5805143948859859,11.0
Spain,2020,0.5283338889192316,0.7998333069449309,Europe,0.623943466814466,0.3337573980861774,0.6579080343607883,0.5060753341433779,0.5771339753989256,12.0
Lithuania,2020,0.2693349306532169,0.747490443962474,Europe,0.6149369544131912,0.437247635378063,0.5159171298635674,0.6731470230862698,0.5755415031653167,13.0
Germany,2020,0.47559700242166436,0.7888258728506904,Europe,0.6096716087016767,0.6688423032247359,0.3340070742799394,0.5157958687727826,0.5703163957250107,14.0
Austria,2020,0.542345935405786,0.7751413869798528,Europe,0.7345157267562701,0.5823884064384093,0.36634663971702885,0.37059538274605114,0.5613140068237222,15.0
Australia,2020,0.7482830525723732,0.6993042993522284,Western Pacific,0.5337397810724679,0.7160794291719675,0.4578069732187974,0.3693803159173755,0.5589720767221342,16.0
Italy,2020,0.4393458488764094,0.8220223544756454,Europe,0.5441319107662466,0.34863653963161684,0.6200101061141992,0.5236938031591739,0.5565078922360386,17.0
Sweden,2020,0.5770516037039677,0.6988413746032499,Europe,0.5929056394623806,0.6207201725759168,0.3865588681152098,0.4678007290400973,0.5507651919047233,18.0
United Arab Emirates,2020,1.0,0.9153948545420278,Eastern Mediterranean,0.38617153942081206,0.33392333646772504,0.593734209196564,0.4404617253948968,0.5506812754897824,19.0
Argentina,2020,0.6528581058594983,0.6536663503024264,Americas,0.7289732575862548,0.2289396537419105,0.3041940373926226,0.7126366950182261,0.5453771286935106,20.0
Romania,2020,0.27691585251624096,0.9078728615150473,Europe,0.4522654842732438,0.4215941147187345,0.5022738756947953,0.5844471445929528,0.54271827842652,21.0
Czechia,2020,0.44664160620924453,0.8830705832359107,Europe,0.5694887072190662,0.4963770120028763,0.3612935826174836,0.45504252733900374,0.5371709280811913,22.0
Slovenia,2020,0.4776988716163848,0.9236112666754649,Europe,0.4517112373562423,0.5752530560318603,0.3719050025265286,0.45321992709599035,0.5352033590117187,23.0
Croatia,2020,0.3781765868183169,0.9216119836483633,Europe,0.4936954413191078,0.40300901598539746,0.4042445679636181,0.5413122721749697,0.5311429770716649,24.0
United States of America,2020,0.5545060908819105,0.6115887455697467,Americas,0.48150200914507424,0.6708335638033078,0.5295603840323395,0.3614823815309843,0.5240983655256912,25.0
Estonia,2020,0.4593685116015601,0.8436664159635844,Europe,0.4760981017043094,0.3613031694230876,0.37089439110661954,0.6160388821385178,0.5224418388646265,26.0
Bulgaria,2020,1.1102230246251565e-16,0.8922038170925467,Europe,0.5866703616461135,0.24680568615520773,0.4416371905002527,0.6452004860267316,0.5218567084090188,27.0
Israel,2020,0.81510083328141,0.6890902548747754,Europe,0.48829153387834295,0.30073566015819464,0.4739767559373421,0.5516403402187121,0.5199098465054144,28.0
Poland,2020,0.44115083921081133,0.9144154205874879,Europe,0.4517112373562423,0.3339786492615742,0.3734209196563922,0.5370595382746052,0.5067481789026322,29.0
Chile,2020,0.7319337552753672,0.6963182328808798,Americas,0.38173756408479986,0.22551026052325904,0.30065689742294094,0.836573511543135,0.5056693529041675,30.0
Syrian Arab Republic,2020,0.7215792547448276,0.8837921701347295,Eastern Mediterranean,0.20188443951780521,0.08335638033077052,0.8211217786760991,0.5352369380315918,0.5034404652196052,31.0
France,2020,0.5660094865068904,0.6971966265214437,Europe,0.4446445891644729,0.5110349023729189,0.4704396159676605,0.4040097205346295,0.500619631515242,32.0
Costa Rica,2020,0.7963325700617924,0.7022794716523818,Americas,0.33961479839268405,0.1577520880579678,0.5669530065689742,0.6458080194410694,0.49939545833967364,33.0
Saudi Arabia,2020,0.8699498452665451,0.8249931458973193,Eastern Mediterranean,0.42025772481640583,0.3393439902649483,0.4461849418898435,0.38396111786148246,0.4978994723799731,34.0
Belarus,2020,0.2882931588161459,0.7731802911177393,Europe,0.6321186088402384,0.5879749986171802,0.22385042950985348,0.3547995139732686,0.49349992535846077,35.0
Kuwait,2020,0.9485100076196162,0.8685912277124714,Eastern Mediterranean,0.3089926562283498,0.23967033574865867,0.4522486104092977,0.49149453219927103,0.49148265281543935,36.0
Slovakia,2020,0.5129075182469203,0.9407839885496452,Europe,0.5027019537203825,0.32673267326732675,0.4209196563921173,0.3207776427703524,0.49034070353994524,37.0
Canada,2020,0.6436941454329206,0.6257015591055831,Americas,0.3286684217819039,0.5460479008794735,0.5204648812531582,0.3961117861482383,0.4828203561503454,38.0
New Zealand,2020,0.7461158705390192,0.6155655204037712,Western Pacific,0.4709713177220453,0.6078322916090493,0.3612935826174836,0.29465370595382756,0.480620037287385,39.0
United Kingdom,2020,0.5573689133276618,0.7650755122559186,Europe,0.41360676181238754,0.4818297472205322,0.42698332491157154,0.3274605103280681,0.4755473916353443,40.0
North Macedonia,2020,0.4088518173058099,0.8475956658427729,Europe,0.4572537065262575,0.2896731013883512,0.29610914603335026,0.5321992709599028,0.4726225985282154,41.0
Republic of Korea,2020,0.7782474481118735,0.838123123926125,Western Pacific,0.341416100872939,0.4599258808562421,0.3850429509853462,0.31530984204131235,0.47249677358071707,42.0
Hungary,2020,0.3170523842752889,0.9274195344516126,Europe,0.42912567548843017,0.29293655622545495,0.39363314805457306,0.4094775212636696,0.46611049426831,43.0
Georgia,2020,0.3362434326838474,0.9697362855397269,Europe,0.7036164611334351,0.3114110293710936,0.08438605356240525,0.32442284325637916,0.464108064258494,44.0
Netherlands,2020,0.5692744796941034,0.7204406494665855,Europe,0.5212692254399336,0.6084960451352398,0.10560889338049521,0.34204131227217505,0.45973185933974997,45.0
Colombia,2020,0.7664627649312974,0.665068693344354,Americas,0.32575862546764595,0.06648597820675922,0.08741788782213239,1.0,0.4580164164065889,46.0
Latvia,2020,0.2852640101978765,0.8177716299470931,Europe,0.4565608978800057,0.2311521654958792,0.4345629105608894,0.43438639125151896,0.4543736392494504,47.0
Cyprus,2020,0.7444404002021641,0.7711254908243373,Europe,0.4370236940557019,0.20122794402345262,0.3329964628600304,0.4404617253948968,0.4516574916367092,48.0
Singapore,2020,0.8849125241250305,0.824610523490518,Western Pacific,0.3595676874047389,0.330106753692129,0.30621526023244067,0.2679222357229648,0.4352449948654951,49.0
Kazakhstan,2020,0.6436364739748209,0.9111277601727865,Europe,0.5015934598863795,0.362188174124675,0.1637190500252653,0.14155528554070476,0.4177044152920168,50.0
Republic of Moldova,2020,0.44596265512148914,0.7649083650585667,Europe,0.5535541083552724,0.3283920570828033,0.04446690247599798,0.32624544349939255,0.40265295043050514,51.0
Uzbekistan,2020,0.7831759440529789,1.0,Europe,0.31411944021061394,0.6013053819348415,0.023244062657908036,0.06622114216281896,0.4011308742076706,52.0
Oman,2020,0.9300285076764592,0.8666534751085594,Eastern Mediterranean,0.2715809893307469,0.23424968195143536,0.32289034866093996,0.19987849331713248,0.39835398099098496,53.0
Azerbaijan,2020,0.6578527725691008,0.949596933013786,Europe,0.4270472495496745,0.30781569777089446,0.02829711975745326,0.19258809234507904,0.3849890824648226,54.0
Tajikistan,2020,0.8058812469986345,0.9693187533919047,Europe,0.27047249549674385,0.3558272028320151,0.12683173319858515,0.1020656136087485,0.3717404861076459,55.0
Russian Federation,2020,0.3847508658593105,0.6922548981382249,Europe,0.5215463488984343,0.4590408761546546,0.017180394138453767,0.16889428918590527,0.36586465753643055,56.0
Malaysia,2020,0.8129805052530439,0.7034510487691524,Western Pacific,0.29652210059581546,0.20415952209746116,0.2824658918645781,0.20716889428918595,0.3590867263767737,57.0
Serbia,2020,0.27981413484154216,0.9406748165068727,Europe,0.3924068172370792,0.3377952320371702,0.07731177362304195,0.1452004860267315,0.3547918998828249,58.0
Armenia,2020,0.4507712091866989,0.7744416490228109,Europe,0.4323125952611889,0.25172852480778807,0.014148559878726631,0.21749696233292834,0.33724396139917934,59.0
Turkey,2020,0.6999608994862793,0.6760672564134024,Europe,0.2696411251212416,0.17224404004646274,0.20515411824153615,0.24544349939246662,0.3295261558344258,60.0
Palau,2020,0.5250744309618023,0.718569015953001,Western Pacific,0.24317583483441876,0.35184468167487143,0.1394643759474482,0.20413122721749702,0.32947713996027433,61.0
Montenegro,2020,0.360132488411687,0.8998693878414566,Europe,0.3863101011500624,0.2952596935671221,0.11622031328954018,0.030376670716889435,0.3288405956321588,62.0
Kyrgyzstan,2020,0.7853076365074272,0.9499087674777561,Europe,0.2769848967715118,0.21765584379667016,0.013137948458817585,0.10510328068043744,0.32487587907524723,63.0
Turkmenistan,2020,0.6666726060575581,0.968024550031986,Europe,0.26562283497298056,0.1867913048288069,0.0763011622031329,0.07411907654921021,0.3169627074164003,64.0
Panama,2020,0.7721703307749996,0.6727179011385528,Americas,0.21989746432035476,0.18408097793019526,0.11723092470944922,0.16950182260024305,0.29384626931709473,65.0
Iraq,2020,0.7837642059497834,0.6995565276703403,Eastern Mediterranean,0.12193432174033533,0.11433154488633221,0.1955533097524002,0.20170109356014587,0.28607900914012885,66.0
Philippines,2020,0.7818454482553067,0.580512066885524,Western Pacific,0.09824026603852018,0.252724155097074,0.22890348660939872,0.15309842041312274,0.2821458642033748,67.0
Dominican Republic,2020,0.7512822889058219,0.7390228173078198,Americas,0.26396009422197597,0.09292549366668511,0.06771096513390601,0.12211421628189552,0.27815563770898616,68.0
Bahrain,2020,0.907803054957986,0.8953477470809078,Eastern Mediterranean,0.09671608701676598,0.1347419658166934,0.0808489135927236,0.047995139732685314,0.27154965588648033,69.0
India,2020,0.69148034514873,0.5125779197658317,South-East Asia,0.09422197589025913,0.08341169312461973,0.43001515917129873,0.09599027946537061,0.2597786251873619,70.0
Guatemala,2020,0.7755900317780913,0.6712721992547416,Americas,0.17153942081197177,0.1159356159079595,0.05912076806467913,0.15674362089914948,0.2584332798774207,71.0
Sri Lanka,2020,0.7898141132299428,0.7530578643123166,South-East Asia,0.15574338367742832,0.11925438353891255,0.04648812531581607,0.06136087484811666,0.2478032831095438,72.0
Tuvalu,2020,0.6150718341965471,0.6061747710990605,Western Pacific,0.18054593321324652,0.20631672105758064,0.0944921677614957,0.05771567436208993,0.24119013565698807,73.0
Nepal,2020,0.7174480383737609,0.6631513186519419,South-East Asia,0.11278924760981018,0.17423530062503456,0.08135421930267812,0.07654921020656137,0.23824338447740537,74.0
Guyana,2020,0.6046723745164413,0.6850048000999821,Americas,0.18622696411251213,0.17849438575142432,0.026781202627589692,0.040704738760631846,0.2336710317250028,75.0
Peru,2020,0.6978289822288157,0.5498716714016333,Americas,0.19301648884578082,0.1181481276619282,0.06265790803436079,0.12211421628189552,0.23269235040184785,76.0
Bhutan,2020,0.7881455871188163,0.7911648777566264,South-East Asia,0.06138284605791882,0.1034349244980364,0.030823648307225875,0.055285540704738775,0.22632833978465702,77.0
Tonga,2020,0.7536598888930421,0.49215876422321736,Western Pacific,0.12512124151309412,0.23944908457326178,0.0358767054067711,0.08566221142162819,0.22137182885017856,78.0
Indonesia,2020,0.7217145232884803,0.5682647181508619,South-East Asia,0.07995011777746988,0.20592953150063611,0.04446690247599798,0.07108140947752127,0.21414067124457484,79.0
